Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
3890	:	1527973902.585	     0.178	0	0	0	0	rescalepx datasets/danbooru/face11142865.jpg
3892	:	1527973902.646	     0.154	0	0	0	0	rescalepx datasets/danbooru/face11142891.jpg
3891	:	1527973902.629	     0.212	0	0	0	0	rescalepx datasets/danbooru/face11142867.jpg
3893	:	1527973902.681	     0.186	0	0	0	0	rescalepx datasets/danbooru/face11142894.png
3894	:	1527973902.738	     0.302	0	0	0	0	rescalepx datasets/danbooru/face11143009.jpg
3895	:	1527973902.763	     0.392	0	0	0	0	rescalepx datasets/danbooru/face11143062.jpg
3896	:	1527973902.789	     0.443	0	0	0	0	rescalepx datasets/danbooru/face11143069.jpg
3897	:	1527973902.840	     0.453	0	0	0	0	rescalepx datasets/danbooru/face11143176.jpg
3898	:	1527973902.866	     0.472	0	0	0	0	rescalepx datasets/danbooru/face11143191.png
3899	:	1527973903.039	     0.348	0	0	0	0	rescalepx datasets/danbooru/face11143275.jpg
3900	:	1527973903.155	     0.273	0	0	0	0	rescalepx datasets/danbooru/face11143436.jpg
3901	:	1527973903.232	     0.269	0	0	0	0	rescalepx datasets/danbooru/face11143645.jpg
3902	:	1527973903.293	     0.239	0	0	0	0	rescalepx datasets/danbooru/face11143682.jpg
3903	:	1527973903.338	     0.230	0	0	0	0	rescalepx datasets/danbooru/face11143688.png
3904	:	1527973903.387	     0.221	0	0	0	0	rescalepx datasets/danbooru/face11143755.png
3905	:	1527973903.429	     0.193	0	0	0	0	rescalepx datasets/danbooru/face11143888.jpg
3906	:	1527973903.502	     0.163	0	0	0	0	rescalepx datasets/danbooru/face11143980.jpg
3907	:	1527973903.532	     0.155	0	0	0	0	rescalepx datasets/danbooru/face11143985.jpg
3908	:	1527973903.568	     0.178	0	0	0	0	rescalepx datasets/danbooru/face11143992.jpg
3909	:	1527973903.607	     0.198	0	0	0	0	rescalepx datasets/danbooru/face11143996.jpg
3910	:	1527973903.621	     0.289	0	0	0	0	rescalepx datasets/danbooru/face11144073.jpg
3911	:	1527973903.665	     0.348	0	0	0	0	rescalepx datasets/danbooru/face11144152.png
3912	:	1527973903.688	     0.344	0	0	0	0	rescalepx datasets/danbooru/face11144264.jpg
3913	:	1527973903.746	     0.330	0	0	0	0	rescalepx datasets/danbooru/face11144572.jpg
3915	:	1527973903.910	     0.217	0	0	0	0	rescalepx datasets/danbooru/face11144959.jpg
3914	:	1527973903.805	     0.450	0	0	0	0	rescalepx datasets/danbooru/face11144573.jpg
3916	:	1527973904.014	     0.269	0	0	0	0	rescalepx datasets/danbooru/face11144960.jpg
3917	:	1527973904.032	     0.287	0	0	0	0	rescalepx datasets/danbooru/face11145025.jpg
3918	:	1527973904.049	     0.292	0	0	0	0	rescalepx datasets/danbooru/face11145342.jpg
3919	:	1527973904.116	     0.292	0	0	0	0	rescalepx datasets/danbooru/face11145501.jpg
3920	:	1527973904.210	     0.213	0	0	0	0	rescalepx datasets/danbooru/face11145509.jpg
3921	:	1527973904.284	     0.206	0	0	0	0	rescalepx datasets/danbooru/face11145510.jpg
3922	:	1527973904.320	     0.206	0	0	0	0	rescalepx datasets/danbooru/face11145524.jpg
3923	:	1527973904.342	     0.194	0	0	0	0	rescalepx datasets/danbooru/face11145586.jpg
3924	:	1527973904.379	     0.207	0	0	0	0	rescalepx datasets/danbooru/face11145609.jpg
3925	:	1527973904.424	     0.217	0	0	0	0	rescalepx datasets/danbooru/face11145799.jpg
3926	:	1527973904.466	     0.213	0	0	0	0	rescalepx datasets/danbooru/face11145990.jpg
3927	:	1527973904.525	     0.184	0	0	0	0	rescalepx datasets/danbooru/face11146088.png
3928	:	1527973904.537	     0.258	0	0	0	0	rescalepx datasets/danbooru/face11146302.jpg
3929	:	1527973904.585	     0.307	0	0	0	0	rescalepx datasets/danbooru/face11146349.jpg
3930	:	1527973904.641	     0.365	0	0	0	0	rescalepx datasets/danbooru/face11146476.jpg
3931	:	1527973904.679	     0.417	0	0	0	0	rescalepx datasets/danbooru/face11146711.jpg
3932	:	1527973904.708	     0.486	0	0	0	0	rescalepx datasets/danbooru/face11146741.jpg
3933	:	1527973904.794	     0.463	0	0	0	0	rescalepx datasets/danbooru/face11146789.jpg
3934	:	1527973904.893	     0.384	0	0	0	0	rescalepx datasets/danbooru/face11146812.jpg
3935	:	1527973905.006	     0.359	0	0	0	0	rescalepx datasets/danbooru/face11146837.png
3936	:	1527973905.095	     0.319	0	0	0	0	rescalepx datasets/danbooru/face11146905.png
3937	:	1527973905.194	     0.259	0	0	0	0	rescalepx datasets/danbooru/face11146906.png
3938	:	1527973905.256	     0.233	0	0	0	0	rescalepx datasets/danbooru/face11146907.png
3939	:	1527973905.276	     0.299	0	0	0	0	rescalepx datasets/danbooru/face11147010.png
3940	:	1527973905.288	     0.320	0	0	0	0	rescalepx datasets/danbooru/face11147078.jpg
3941	:	1527973905.415	     0.206	0	0	0	0	rescalepx datasets/danbooru/face11147220.jpg
3942	:	1527973905.453	     0.210	0	0	0	0	rescalepx datasets/danbooru/face11147320.jpg
3943	:	1527973905.488	     0.192	0	0	0	0	rescalepx datasets/danbooru/face11147345.jpg
3944	:	1527973905.574	     0.172	0	0	0	0	rescalepx datasets/danbooru/face11147377.jpg
3945	:	1527973905.608	     0.280	0	0	0	0	rescalepx datasets/danbooru/face11147410.jpg
3946	:	1527973905.620	     0.318	0	0	0	0	rescalepx datasets/danbooru/face11147423.jpg
3948	:	1527973905.676	     0.345	0	0	0	0	rescalepx datasets/danbooru/face11147679.jpg
3949	:	1527973905.745	     0.308	0	0	0	0	rescalepx datasets/danbooru/face11147760.jpg
3947	:	1527973905.662	     0.427	0	0	0	0	rescalepx datasets/danbooru/face11147548.png
3950	:	1527973905.889	     0.243	0	0	0	0	rescalepx datasets/danbooru/face11147934.jpg
3951	:	1527973905.937	     0.211	0	0	0	0	rescalepx datasets/danbooru/face11147943.jpg
3952	:	1527973905.971	     0.256	0	0	0	0	rescalepx datasets/danbooru/face11147955.jpg
3954	:	1527973906.089	     0.194	0	0	0	0	rescalepx datasets/danbooru/face11148350.jpg
3953	:	1527973906.053	     0.325	0	0	0	0	rescalepx datasets/danbooru/face11148268.jpg
3955	:	1527973906.131	     0.325	0	0	0	0	rescalepx datasets/danbooru/face11148492.jpg
3956	:	1527973906.148	     0.357	0	0	0	0	rescalepx datasets/danbooru/face11148560.jpg
3958	:	1527973906.284	     0.259	0	0	0	0	rescalepx datasets/danbooru/face11148623.jpg
3957	:	1527973906.227	     0.398	0	0	0	0	rescalepx datasets/danbooru/face11148615.jpg
3959	:	1527973906.379	     0.275	0	0	0	0	rescalepx datasets/danbooru/face11148640.jpg
3960	:	1527973906.420	     0.343	0	0	0	0	rescalepx datasets/danbooru/face11148677.png
3961	:	1527973906.505	     0.278	0	0	0	0	rescalepx datasets/danbooru/face11148692.jpg
3962	:	1527973906.539	     0.358	0	0	0	0	rescalepx datasets/danbooru/face11148695.jpg
3963	:	1527973906.599	     0.348	0	0	0	0	rescalepx datasets/danbooru/face11148765.png
3964	:	1527973906.654	     0.392	0	0	0	0	rescalepx datasets/danbooru/face11148767.jpg
3965	:	1527973906.763	     0.342	0	0	0	0	rescalepx datasets/danbooru/face11149170.jpg
3966	:	1527973906.783	     0.397	0	0	0	0	rescalepx datasets/danbooru/face11149240.jpg
3967	:	1527973906.896	     0.331	0	0	0	0	rescalepx datasets/danbooru/face11149330.jpg
3968	:	1527973906.947	     0.292	0	0	0	0	rescalepx datasets/danbooru/face11149463.jpg
3969	:	1527973907.046	     0.265	0	0	0	0	rescalepx datasets/danbooru/face11149478.jpg
3970	:	1527973907.104	     0.268	0	0	0	0	rescalepx datasets/danbooru/face11149529.jpg
3971	:	1527973907.179	     0.225	0	0	0	0	rescalepx datasets/danbooru/face11149642.jpg
3973	:	1527973907.239	     0.205	0	0	0	0	rescalepx datasets/danbooru/face11149733.jpg
3972	:	1527973907.226	     0.250	0	0	0	0	rescalepx datasets/danbooru/face11149706.jpg
3974	:	1527973907.310	     0.228	0	0	0	0	rescalepx datasets/danbooru/face11149797.jpg
3975	:	1527973907.372	     0.233	0	0	0	0	rescalepx datasets/danbooru/face11149883.jpg
3976	:	1527973907.404	     0.251	0	0	0	0	rescalepx datasets/danbooru/face11149970.jpg
3977	:	1527973907.444	     0.229	0	0	0	0	rescalepx datasets/danbooru/face11150093.png
3978	:	1527973907.476	     0.286	0	0	0	0	rescalepx datasets/danbooru/face11150257.jpg
3979	:	1527973907.489	     0.315	0	0	0	0	rescalepx datasets/danbooru/face11150281.jpg
3980	:	1527973907.604	     0.217	0	0	0	0	rescalepx datasets/danbooru/face11150305.png
3981	:	1527973907.656	     0.224	0	0	0	0	rescalepx datasets/danbooru/face11150369.png
3982	:	1527973907.672	     0.228	0	0	0	0	rescalepx datasets/danbooru/face11150445.jpg
3983	:	1527973907.762	     0.221	0	0	0	0	rescalepx datasets/danbooru/face11150458.jpg
3984	:	1527973907.804	     0.210	0	0	0	0	rescalepx datasets/danbooru/face11150553.png
3985	:	1527973907.821	     0.214	0	0	0	0	rescalepx datasets/danbooru/face11150560.png
3986	:	1527973907.841	     0.251	0	0	0	0	rescalepx datasets/danbooru/face11150701.png
3987	:	1527973907.900	     0.238	0	0	0	0	rescalepx datasets/danbooru/face11150713.jpg
3988	:	1527973907.984	     0.206	0	0	0	0	rescalepx datasets/danbooru/face11150734.jpg
3989	:	1527973908.014	     0.219	0	0	0	0	rescalepx datasets/danbooru/face11150784.jpg
3990	:	1527973908.036	     0.211	0	0	0	0	rescalepx datasets/danbooru/face11150887.jpg
3991	:	1527973908.092	     0.190	0	0	0	0	rescalepx datasets/danbooru/face11151113.jpg
3992	:	1527973908.139	     0.216	0	0	0	0	rescalepx datasets/danbooru/face11151190.jpg
3993	:	1527973908.189	     0.197	0	0	0	0	rescalepx datasets/danbooru/face11151267.jpg
3994	:	1527973908.233	     0.256	0	0	0	0	rescalepx datasets/danbooru/face11151411.jpg
3995	:	1527973908.247	     0.372	0	0	0	0	rescalepx datasets/danbooru/face11151452.jpg
3996	:	1527973908.282	     0.478	0	0	0	0	rescalepx datasets/danbooru/face11151457.jpg
3997	:	1527973908.299	     0.516	0	0	0	0	rescalepx datasets/danbooru/face11151841.jpg
3998	:	1527973908.385	     0.519	0	0	0	0	rescalepx datasets/danbooru/face11152307.jpg
3999	:	1527973908.488	     0.470	0	0	0	0	rescalepx datasets/danbooru/face11152548.jpg
4000	:	1527973908.619	     0.391	0	0	0	0	rescalepx datasets/danbooru/face11152595.png
4001	:	1527973908.761	     0.302	0	0	0	0	rescalepx datasets/danbooru/face11152613.png
4002	:	1527973908.815	     0.280	0	0	0	0	rescalepx datasets/danbooru/face11152654.png
4003	:	1527973908.903	     0.215	0	0	0	0	rescalepx datasets/danbooru/face11152660.jpg
4004	:	1527973908.958	     0.228	0	0	0	0	rescalepx datasets/danbooru/face11152948.jpg
4005	:	1527973909.009	     0.197	0	0	0	0	rescalepx datasets/danbooru/face11153130.png
4006	:	1527973909.062	     0.207	0	0	0	0	rescalepx datasets/danbooru/face11153190.jpg
4008	:	1527973909.119	     0.217	0	0	0	0	rescalepx datasets/danbooru/face11153257.jpg
4009	:	1527973909.185	     0.195	0	0	0	0	rescalepx datasets/danbooru/face11153431.jpg
4007	:	1527973909.096	     0.327	0	0	0	0	rescalepx datasets/danbooru/face11153235.jpg
4010	:	1527973909.206	     0.230	0	0	0	0	rescalepx datasets/danbooru/face11153479.jpg
4011	:	1527973909.245	     0.270	0	0	0	0	rescalepx datasets/danbooru/face11153484.jpg
4012	:	1527973909.337	     0.214	0	0	0	0	rescalepx datasets/danbooru/face11153735.png
4013	:	1527973909.379	     0.187	0	0	0	0	rescalepx datasets/danbooru/face11153932.jpg
4015	:	1527973909.436	     0.233	0	0	0	0	rescalepx datasets/danbooru/face11153961.jpg
4014	:	1527973909.422	     0.271	0	0	0	0	rescalepx datasets/danbooru/face11153953.jpg
4016	:	1527973909.515	     0.215	0	0	0	0	rescalepx datasets/danbooru/face11153984.png
4017	:	1527973909.551	     0.219	0	0	0	0	rescalepx datasets/danbooru/face11154012.jpg
4018	:	1527973909.565	     0.269	0	0	0	0	rescalepx datasets/danbooru/face11154149.jpg
4019	:	1527973909.601	     0.250	0	0	0	0	rescalepx datasets/danbooru/face11154222.jpg
4020	:	1527973909.693	     0.190	0	0	0	0	rescalepx datasets/danbooru/face11154319.jpg
4021	:	1527973909.730	     0.185	0	0	0	0	rescalepx datasets/danbooru/face11154323.jpg
4022	:	1527973909.769	     0.164	0	0	0	0	rescalepx datasets/danbooru/face11154646.jpg
4023	:	1527973909.833	     0.223	0	0	0	0	rescalepx datasets/danbooru/face11154735.png
4024	:	1527973909.851	     0.253	0	0	0	0	rescalepx datasets/danbooru/face11154743.jpg
4025	:	1527973909.883	     0.255	0	0	0	0	rescalepx datasets/danbooru/face11154777.jpg
4026	:	1527973909.897	     0.269	0	0	0	0	rescalepx datasets/danbooru/face11154781.jpg
4027	:	1527973909.932	     0.251	0	0	0	0	rescalepx datasets/danbooru/face11154820.png
4028	:	1527973909.949	     0.366	0	0	0	0	rescalepx datasets/danbooru/face11154913.jpg
4029	:	1527973910.104	     0.284	0	0	0	0	rescalepx datasets/danbooru/face11155351.jpg
4030	:	1527973910.138	     0.279	0	0	0	0	rescalepx datasets/danbooru/face11155536.jpg
4031	:	1527973910.166	     0.291	0	0	0	0	rescalepx datasets/danbooru/face11155557.png
4032	:	1527973910.183	     0.315	0	0	0	0	rescalepx datasets/danbooru/face11155691.png
4033	:	1527973910.314	     0.199	0	0	0	0	rescalepx datasets/danbooru/face11155694.jpg
4034	:	1527973910.389	     0.210	0	0	0	0	rescalepx datasets/danbooru/face11155697.jpg
4035	:	1527973910.417	     0.220	0	0	0	0	rescalepx datasets/danbooru/face11155714.png
4036	:	1527973910.456	     0.199	0	0	0	0	rescalepx datasets/danbooru/face11155825.png
4037	:	1527973910.499	     0.231	0	0	0	0	rescalepx datasets/danbooru/face11156098.jpg
4038	:	1527973910.512	     0.253	0	0	0	0	rescalepx datasets/danbooru/face11156137.png
4039	:	1527973910.538	     0.266	0	0	0	0	rescalepx datasets/danbooru/face11156729.jpg
4040	:	1527973910.635	     0.219	0	0	0	0	rescalepx datasets/danbooru/face11156908.jpg
4041	:	1527973910.655	     0.242	0	0	0	0	rescalepx datasets/danbooru/face11157000.jpg
4042	:	1527973910.716	     0.222	0	0	0	0	rescalepx datasets/danbooru/face11157139.jpg
4043	:	1527973910.766	     0.256	0	0	0	0	rescalepx datasets/danbooru/face11157289.jpg
4044	:	1527973910.805	     0.234	0	0	0	0	rescalepx datasets/danbooru/face11157307.jpg
4045	:	1527973910.854	     0.306	0	0	0	0	rescalepx datasets/danbooru/face11157326.jpg
4046	:	1527973910.897	     0.280	0	0	0	0	rescalepx datasets/danbooru/face11157581.jpg
4047	:	1527973910.939	     0.300	0	0	0	0	rescalepx datasets/danbooru/face11157591.jpg
4048	:	1527973911.023	     0.233	0	0	0	0	rescalepx datasets/danbooru/face11157618.png
4049	:	1527973911.040	     0.315	0	0	0	0	rescalepx datasets/danbooru/face11157620.jpg
4050	:	1527973911.161	     0.237	0	0	0	0	rescalepx datasets/danbooru/face11157628.jpg
4051	:	1527973911.177	     0.259	0	0	0	0	rescalepx datasets/danbooru/face11158086.jpg
4052	:	1527973911.239	     0.234	0	0	0	0	rescalepx datasets/danbooru/face11158185.jpg
4053	:	1527973911.254	     0.274	0	0	0	0	rescalepx datasets/danbooru/face11158194.jpg
4054	:	1527973911.292	     0.273	0	0	0	0	rescalepx datasets/danbooru/face11158199.jpg
4055	:	1527973911.398	     0.177	0	0	0	0	rescalepx datasets/danbooru/face11158222.png
4056	:	1527973911.436	     0.218	0	0	0	0	rescalepx datasets/danbooru/face11158291.jpg
4057	:	1527973911.473	     0.208	0	0	0	0	rescalepx datasets/danbooru/face11158308.jpg
4058	:	1527973911.527	     0.177	0	0	0	0	rescalepx datasets/danbooru/face11158443.png
4059	:	1527973911.564	     0.176	0	0	0	0	rescalepx datasets/danbooru/face11158496.jpg
4060	:	1527973911.576	     0.203	0	0	0	0	rescalepx datasets/danbooru/face11158549.jpg
4061	:	1527973911.655	     0.140	0	0	0	0	rescalepx datasets/danbooru/face11158959.jpg
4062	:	1527973911.682	     0.169	0	0	0	0	rescalepx datasets/danbooru/face11159038.jpg
4063	:	1527973911.704	     0.183	0	0	0	0	rescalepx datasets/danbooru/face11159047.jpg
4064	:	1527973911.739	     0.187	0	0	0	0	rescalepx datasets/danbooru/face11159051.jpg
4065	:	1527973911.778	     0.192	0	0	0	0	rescalepx datasets/danbooru/face11159263.png
4066	:	1527973911.794	     0.269	0	0	0	0	rescalepx datasets/danbooru/face11159402.jpg
4067	:	1527973911.851	     0.253	0	0	0	0	rescalepx datasets/danbooru/face11159410.png
4068	:	1527973911.887	     0.256	0	0	0	0	rescalepx datasets/danbooru/face11159454.jpg
4069	:	1527973911.925	     0.275	0	0	0	0	rescalepx datasets/danbooru/face11159523.jpg
4070	:	1527973911.971	     0.296	0	0	0	0	rescalepx datasets/danbooru/face11159586.jpg
4071	:	1527973912.063	     0.229	0	0	0	0	rescalepx datasets/danbooru/face11159694.jpg
4072	:	1527973912.104	     0.238	0	0	0	0	rescalepx datasets/danbooru/face11159834.png
4073	:	1527973912.119	     0.240	0	0	0	0	rescalepx datasets/danbooru/face11159852.jpg
4074	:	1527973912.184	     0.214	0	0	0	0	rescalepx datasets/danbooru/face11159862.jpg
4075	:	1527973912.267	     0.164	0	0	0	0	rescalepx datasets/danbooru/face11159895.jpg
4076	:	1527973912.292	     0.223	0	0	0	0	rescalepx datasets/danbooru/face11160366.jpg
4077	:	1527973912.342	     0.273	0	0	0	0	rescalepx datasets/danbooru/face11160367.jpg
4078	:	1527973912.360	     0.293	0	0	0	0	rescalepx datasets/danbooru/face11160369.jpg
4079	:	1527973912.398	     0.273	0	0	0	0	rescalepx datasets/danbooru/face11160397.png
4080	:	1527973912.431	     0.279	0	0	0	0	rescalepx datasets/danbooru/face11160596.jpg
4081	:	1527973912.442	     0.285	0	0	0	0	rescalepx datasets/danbooru/face11160650.jpg
4082	:	1527973912.616	     0.167	0	0	0	0	rescalepx datasets/danbooru/face11160750.jpg
4083	:	1527973912.653	     0.156	0	0	0	0	rescalepx datasets/danbooru/face11160797.jpg
4084	:	1527973912.671	     0.201	0	0	0	0	rescalepx datasets/danbooru/face11160900.png
4085	:	1527973912.710	     0.175	0	0	0	0	rescalepx datasets/danbooru/face11161000.png
4086	:	1527973912.727	     0.194	0	0	0	0	rescalepx datasets/danbooru/face11161095.png
4087	:	1527973912.769	     0.194	0	0	0	0	rescalepx datasets/danbooru/face11161137.png
4088	:	1527973912.809	     0.230	0	0	0	0	rescalepx datasets/danbooru/face11161303.jpg
4089	:	1527973912.873	     0.217	0	0	0	0	rescalepx datasets/danbooru/face11161450.jpg
4090	:	1527973912.886	     0.233	0	0	0	0	rescalepx datasets/danbooru/face11161627.jpg
4091	:	1527973912.920	     0.256	0	0	0	0	rescalepx datasets/danbooru/face11161657.jpg
4092	:	1527973912.962	     0.226	0	0	0	0	rescalepx datasets/danbooru/face11161693.png
4093	:	1527973913.039	     0.207	0	0	0	0	rescalepx datasets/danbooru/face11161800.jpg
4094	:	1527973913.089	     0.178	0	0	0	0	rescalepx datasets/danbooru/face11161872.jpg
4095	:	1527973913.119	     0.190	0	0	0	0	rescalepx datasets/danbooru/face11161891.jpg
4096	:	1527973913.175	     0.256	0	0	0	0	rescalepx datasets/danbooru/face11161922.jpg
4097	:	1527973913.187	     0.312	0	0	0	0	rescalepx datasets/danbooru/face11161964.jpg
4098	:	1527973913.245	     0.297	0	0	0	0	rescalepx datasets/danbooru/face11162061.jpg
4099	:	1527973913.268	     0.311	0	0	0	0	rescalepx datasets/danbooru/face11162064.jpg
4100	:	1527973913.282	     0.330	0	0	0	0	rescalepx datasets/danbooru/face11162115.jpg
4101	:	1527973913.431	     0.196	0	0	0	0	rescalepx datasets/danbooru/face11162439.jpg
4102	:	1527973913.499	     0.164	0	0	0	0	rescalepx datasets/danbooru/face11162537.png
4103	:	1527973913.541	     0.173	0	0	0	0	rescalepx datasets/danbooru/face11162653.jpg
4104	:	1527973913.578	     0.151	0	0	0	0	rescalepx datasets/danbooru/face11162829.png
4105	:	1527973913.612	     0.250	0	0	0	0	rescalepx datasets/danbooru/face11162865.jpg
4106	:	1527973913.626	     0.249	0	0	0	0	rescalepx datasets/danbooru/face11163364.jpg
4107	:	1527973913.663	     0.255	0	0	0	0	rescalepx datasets/danbooru/face11163466.jpg
4108	:	1527973913.712	     0.242	0	0	0	0	rescalepx datasets/danbooru/face11163467.jpg
4109	:	1527973913.729	     0.254	0	0	0	0	rescalepx datasets/danbooru/face11163470.jpg
4110	:	1527973913.862	     0.187	0	0	0	0	rescalepx datasets/danbooru/face11163498.jpg
4111	:	1527973913.874	     0.235	0	0	0	0	rescalepx datasets/danbooru/face11163622.jpg
4112	:	1527973913.919	     0.238	0	0	0	0	rescalepx datasets/danbooru/face11163624.png
4113	:	1527973913.953	     0.231	0	0	0	0	rescalepx datasets/danbooru/face11163723.jpg
4114	:	1527973913.984	     0.227	0	0	0	0	rescalepx datasets/danbooru/face11163751.jpg
4115	:	1527973913.996	     0.317	0	0	0	0	rescalepx datasets/danbooru/face11163865.jpg
4116	:	1527973914.110	     0.234	0	0	0	0	rescalepx datasets/danbooru/face11163869.jpg
4117	:	1527973914.156	     0.208	0	0	0	0	rescalepx datasets/danbooru/face11163905.png
4118	:	1527973914.184	     0.263	0	0	0	0	rescalepx datasets/danbooru/face11163923.jpg
4119	:	1527973914.211	     0.253	0	0	0	0	rescalepx datasets/danbooru/face11163938.jpg
4120	:	1527973914.314	     0.200	0	0	0	0	rescalepx datasets/danbooru/face11164088.jpg
